panel	variant	file	provider	seed	width	height	bytes	created	status	note	stage
078-01	v06	assets/art/panels/078-01/v06-storyboard-svg.svg	storyboard-svg		1200	800	8220	2026-09-13T00:10:06+00:00	candidate		storyboard
078-01	v07	assets/art/panels/078-01/v07-storyboard-svg.svg	storyboard-svg		1200	800	14677	2026-09-13T00:25:41+00:00	candidate		storyboard
078-01	v08	assets/art/panels/078-01/v08-storyboard-svg.svg	storyboard-svg		1200	800	14860	2026-09-13T01:34:49+00:00	candidate		storyboard
078-02	v01	assets/art/panels/078-02/v01-storyboard-svg.svg	storyboard-svg		1200	800	3665	2026-09-07T16:49:22+00:00	candidate		storyboard
078-02	v02	assets/art/panels/078-02/v02-storyboard-svg.svg	storyboard-svg		1200	800	3911	2026-09-07T16:55:36+00:00	candidate		storyboard
078-02	v03	assets/art/panels/078-02/v03-storyboard-svg.svg	storyboard-svg		1200	800	4840	2026-09-12T21:18:27+00:00	candidate		storyboard
078-02	v04	assets/art/panels/078-02/v04-storyboard-svg.svg	storyboard-svg		1200	800	9164	2026-09-12T23:01:00+00:00	candidate		storyboard
078-02	v05	assets/art/panels/078-02/v05-storyboard-svg.svg	storyboard-svg		1200	800	9203	2026-09-12T23:55:11+00:00	candidate		storyboard
078-02	v06	assets/art/panels/078-02/v06-storyboard-svg.svg	storyboard-svg		1200	800	10252	2026-09-13T00:10:06+00:00	candidate		storyboard
078-02	v07	assets/art/panels/078-02/v07-storyboard-svg.svg	storyboard-svg		1200	800	13397	2026-09-13T00:25:41+00:00	candidate		storyboard
078-02	v08	assets/art/panels/078-02/v08-storyboard-svg.svg	storyboard-svg		1200	800	13788	2026-09-13T01:34:49+00:00	candidate		storyboard
078-03	v01	assets/art/panels/078-03/v01-storyboard-svg.svg	storyboard-svg		1200	800	4468	2026-09-07T16:49:22+00:00	candidate		storyboard
078-03	v02	assets/art/panels/078-03/v02-storyboard-svg.svg	storyboard-svg		1200	800	4836	2026-09-07T16:55:36+00:00	candidate		storyboard
078-03	v03	assets/art/panels/078-03/v03-storyboard-svg.svg	storyboard-svg		1200	800	7481	2026-09-12T21:18:27+00:00	candidate		storyboard
078-03	v04	assets/art/panels/078-03/v04-storyboard-svg.svg	storyboard-svg		1200	800	10759	2026-09-12T23:01:00+00:00	candidate		storyboard
078-03	v05	assets/art/panels/078-03/v05-storyboard-svg.svg	storyboard-svg		1200	800	10838	2026-09-12T23:55:11+00:00	candidate		storyboard
078-03	v06	assets/art/panels/078-03/v06-storyboard-svg.svg	storyboard-svg		1200	800	13027	2026-09-13T00:10:06+00:00	candidate		storyboard
078-03	v07	assets/art/panels/078-03/v07-storyboard-svg.svg	storyboard-svg		1200	800	19484	2026-09-13T00:25:41+00:00	candidate		storyboard
078-03	v08	assets/art/panels/078-03/v08-storyboard-svg.svg	storyboard-svg		1200	800	20331	2026-09-13T01:34:49+00:00	candidate		storyboard
078-04	v01	assets/art/panels/078-04/v01-storyboard-svg.svg	storyboard-svg		1200	800	2722	2026-09-07T16:49:22+00:00	candidate		storyboard
078-04	v02	assets/art/panels/078-04/v02-storyboard-svg.svg	storyboard-svg		1200	800	2851	2026-09-07T16:55:36+00:00	candidate		storyboard
078-04	v03	assets/art/panels/078-04/v03-storyboard-svg.svg	storyboard-svg		1200	800	3233	2026-09-12T21:18:27+00:00	candidate		storyboard
078-04	v04	assets/art/panels/078-04/v04-storyboard-svg.svg	storyboard-svg		1200	800	4960	2026-09-12T23:01:00+00:00	candidate		storyboard
078-04	v05	assets/art/panels/078-04/v05-storyboard-svg.svg	storyboard-svg		1200	800	5006	2026-09-12T23:55:11+00:00	candidate		storyboard
078-04	v06	assets/art/panels/078-04/v06-storyboard-svg.svg	storyboard-svg		1200	800	6013	2026-09-13T00:10:06+00:00	candidate		storyboard
078-04	v07	assets/art/panels/078-04/v07-storyboard-svg.svg	storyboard-svg		1200	800	9263	2026-09-13T00:25:41+00:00	candidate		storyboard
078-04	v08	assets/art/panels/078-04/v08-storyboard-svg.svg	storyboard-svg		1200	800	9446	2026-09-13T01:34:49+00:00	candidate		storyboard
078-05	v01	assets/art/panels/078-05/v01-storyboard-svg.svg	storyboard-svg		1200	800	4460	2026-09-07T16:49:22+00:00	candidate		storyboard
078-05	v02	assets/art/panels/078-05/v02-storyboard-svg.svg	storyboard-svg		1200	800	4762	2026-09-07T16:55:37+00:00	candidate		storyboard
078-05	v03	assets/art/panels/078-05/v03-storyboard-svg.svg	storyboard-svg		1200	800	5170	2026-09-12T21:18:27+00:00	candidate		storyboard
078-05	v04	assets/art/panels/078-05/v04-storyboard-svg.svg	storyboard-svg		1200	800	8838	2026-09-12T23:01:00+00:00	candidate		storyboard
078-05	v05	assets/art/panels/078-05/v05-storyboard-svg.svg	storyboard-svg		1200	800	8884	2026-09-12T23:55:11+00:00	candidate		storyboard
078-05	v06	assets/art/panels/078-05/v06-storyboard-svg.svg	storyboard-svg		1200	800	9891	2026-09-13T00:10:06+00:00	candidate		storyboard
078-05	v07	assets/art/panels/078-05/v07-storyboard-svg.svg	storyboard-svg		1200	800	13141	2026-09-13T00:25:41+00:00	candidate		storyboard
078-05	v08	assets/art/panels/078-05/v08-storyboard-svg.svg	storyboard-svg		1200	800	13532	2026-09-13T01:34:49+00:00	candidate		storyboard
079-01	v01	assets/art/panels/079-01/v01-storyboard-svg.svg	storyboard-svg		1200	800	5976	2026-09-07T16:49:22+00:00	candidate		storyboard
079-01	v02	assets/art/panels/079-01/v02-storyboard-svg.svg	storyboard-svg		1200	800	6344	2026-09-07T16:55:37+00:00	candidate		storyboard
079-01	v03	assets/art/panels/079-01/v03-storyboard-svg.svg	storyboard-svg		1200	800	6842	2026-09-12T21:18:27+00:00	candidate		storyboard
079-01	v04	assets/art/panels/079-01/v04-storyboard-svg.svg	storyboard-svg		1200	800	12677	2026-09-12T23:01:00+00:00	candidate		storyboard
079-01	v05	assets/art/panels/079-01/v05-storyboard-svg.svg	storyboard-svg		1200	800	12726	2026-09-12T23:55:11+00:00	candidate		storyboard
079-01	v06	assets/art/panels/079-01/v06-storyboard-svg.svg	storyboard-svg		1200	800	13861	2026-09-13T00:10:06+00:00	candidate		storyboard
079-01	v07	assets/art/panels/079-01/v07-storyboard-svg.svg	storyboard-svg		1200	800	17173	2026-09-13T00:25:41+00:00	candidate		storyboard
079-01	v08	assets/art/panels/079-01/v08-storyboard-svg.svg	storyboard-svg		1200	800	17746	2026-09-13T01:34:49+00:00	candidate		storyboard
079-02	v01	assets/art/panels/079-02/v01-storyboard-svg.svg	storyboard-svg		1200	800	4323	2026-09-07T16:49:22+00:00	candidate		storyboard
079-02	v02	assets/art/panels/079-02/v02-storyboard-svg.svg	storyboard-svg		1200	800	4691	2026-09-07T16:55:37+00:00	candidate		storyboard
079-02	v03	assets/art/panels/079-02/v03-storyboard-svg.svg	storyboard-svg		1200	800	5205	2026-09-12T21:18:27+00:00	candidate		storyboard
079-02	v04	assets/art/panels/079-02/v04-storyboard-svg.svg	storyboard-svg		1200	800	8180	2026-09-12T23:01:00+00:00	candidate		storyboard
079-02	v05	assets/art/panels/079-02/v05-storyboard-svg.svg	storyboard-svg		1200	800	8229	2026-09-12T23:55:11+00:00	candidate		storyboard
079-02	v06	assets/art/panels/079-02/v06-storyboard-svg.svg	storyboard-svg		1200	800	9364	2026-09-13T00:10:06+00:00	candidate		storyboard
079-02	v07	assets/art/panels/079-02/v07-storyboard-svg.svg	storyboard-svg		1200	800	12676	2026-09-13T00:25:41+00:00	candidate		storyboard
079-02	v08	assets/art/panels/079-02/v08-storyboard-svg.svg	storyboard-svg		1200	800	13247	2026-09-13T01:34:49+00:00	candidate		storyboard
079-03	v01	assets/art/panels/079-03/v01-storyboard-svg.svg	storyboard-svg		1200	800	2996	2026-09-07T16:49:22+00:00	candidate		storyboard
079-03	v02	assets/art/panels/079-03/v02-storyboard-svg.svg	storyboard-svg		1200	800	3125	2026-09-07T16:55:37+00:00	candidate		storyboard
079-03	v03	assets/art/panels/079-03/v03-storyboard-svg.svg	storyboard-svg		1200	800	3504	2026-09-12T21:18:27+00:00	candidate		storyboard
079-03	v04	assets/art/panels/079-03/v04-storyboard-svg.svg	storyboard-svg		1200	800	5231	2026-09-12T23:01:00+00:00	candidate		storyboard
079-03	v05	assets/art/panels/079-03/v05-storyboard-svg.svg	storyboard-svg		1200	800	5270	2026-09-12T23:55:11+00:00	candidate		storyboard
079-03	v06	assets/art/panels/079-03/v06-storyboard-svg.svg	storyboard-svg		1200	800	6319	2026-09-13T00:10:06+00:00	candidate		storyboard
079-03	v07	assets/art/panels/079-03/v07-storyboard-svg.svg	storyboard-svg		1200	800	9464	2026-09-13T00:25:41+00:00	candidate		storyboard
079-03	v08	assets/art/panels/079-03/v08-storyboard-svg.svg	storyboard-svg		1200	800	9672	2026-09-13T01:34:49+00:00	candidate		storyboard
079-04	v01	assets/art/panels/079-04/v01-storyboard-svg.svg	storyboard-svg		1200	800	4674	2026-09-07T16:49:22+00:00	candidate		storyboard
079-04	v02	assets/art/panels/079-04/v02-storyboard-svg.svg	storyboard-svg		1200	800	4971	2026-09-07T16:55:37+00:00	candidate		storyboard
079-04	v03	assets/art/panels/079-04/v03-storyboard-svg.svg	storyboard-svg		1200	800	5323	2026-09-12T21:18:27+00:00	candidate		storyboard
079-04	v04	assets/art/panels/079-04/v04-storyboard-svg.svg	storyboard-svg		1200	800	9377	2026-09-12T23:01:00+00:00	candidate		storyboard
079-04	v05	assets/art/panels/079-04/v05-storyboard-svg.svg	storyboard-svg		1200	800	9416	2026-09-12T23:55:11+00:00	candidate		storyboard
079-04	v06	assets/art/panels/079-04/v06-storyboard-svg.svg	storyboard-svg		1200	800	10465	2026-09-13T00:10:06+00:00	candidate		storyboard
079-04	v07	assets/art/panels/079-04/v07-storyboard-svg.svg	storyboard-svg		1200	800	13610	2026-09-13T00:25:41+00:00	candidate		storyboard
079-04	v08	assets/art/panels/079-04/v08-storyboard-svg.svg	storyboard-svg		1200	800	14001	2026-09-13T01:34:49+00:00	candidate		storyboard
079-05	v01	assets/art/panels/079-05/v01-storyboard-svg.svg	storyboard-svg		1200	800	4555	2026-09-07T16:49:22+00:00	candidate		storyboard
079-05	v02	assets/art/panels/079-05/v02-storyboard-svg.svg	storyboard-svg		1200	800	4923	2026-09-07T16:55:37+00:00	candidate		storyboard
079-05	v03	assets/art/panels/079-05/v03-storyboard-svg.svg	storyboard-svg		1200	800	5620	2026-09-12T21:18:27+00:00	candidate		storyboard
079-05	v04	assets/art/panels/079-05/v04-storyboard-svg.svg	storyboard-svg		1200	800	8109	2026-09-12T23:01:00+00:00	candidate		storyboard
079-05	v05	assets/art/panels/079-05/v05-storyboard-svg.svg	storyboard-svg		1200	800	8148	2026-09-12T23:55:11+00:00	candidate		storyboard
079-05	v06	assets/art/panels/079-05/v06-storyboard-svg.svg	storyboard-svg		1200	800	9197	2026-09-13T00:10:06+00:00	candidate		storyboard
